Source,Target,sum_appearance,percent,log_ratio,probability
ii,VI,2,0.0004341219882787063,-0.9969393852245974,0.02531645569620253
ii,VII,36,0.007814195789016714,1.74640549857216,0.45569620253164556
ii,ii,6,0.001302365964836119,1.506776596520899,0.0759493670886076
ii,♭vii,3,0.0006511829824180595,2.187344994873984,0.0379746835443038
ii7,I6,4,0.0008682439765574126,7.0676184711069965,1.0
iii,I,2,0.0004341219882787063,-2.0679310032672635,0.013793103448275862
iii,II,65,0.014108964619057956,2.088791430448568,0.4482758620689655
iii,III,2,0.0004341219882787063,-1.6575031058169705,0.013793103448275862
iii,IV,44,0.00955068374213154,1.415787402082895,0.30344827586206896
iii,V,12,0.002604731929672238,0.23795987786128142,0.08275862068965517
iii,V6,6,0.001302365964836119,2.857344441877835,0.041379310344827586
iii,VM7,8,0.0017364879531148252,2.7703330648882054,0.05517241379310345
iii,vii,4,0.0008682439765574126,3.463480245448151,0.027586206896551724
iii,♯iv,2,0.0004341219882787063,3.058015137339986,0.013793103448275862
iv,I,4,0.0008682439765574126,-1.4781014367353447,0.024691358024691357
iv,III,39,0.008465378771434773,1.2095937457247048,0.24074074074074073
iv,IV,2,0.0004341219882787063,-1.7785726653034468,0.012345679012345678
iv,V,1,0.00021706099413935315,-2.350264385954745,0.006172839506172839
iv,VI,22,0.00477534187106577,0.6766535392340322,0.13580246913580246
iv,VII,13,0.002821792923811591,0.003533569237845832,0.08024691358024691
iv,i,26,0.005643585847623182,0.41370140687291634,0.16049382716049382
iv,iv64,1,0.00021706099413935315,3.3601626314201245,0.006172839506172839
iv,v,25,0.005426524853483829,1.6517847711311207,0.15432098765432098
iv,♭II,8,0.0017364879531148252,0.8344339871118691,0.04938271604938271
iv,♭III,6,0.001302365964836119,1.0743846567424602,0.037037037037037035
iv,♭vii,14,0.003038853917950944,3.0034876874813925,0.08641975308641975
iv,♭vii64,1,0.00021706099413935315,0.7952132739585878,0.006172839506172839
iv64,♭vii,1,0.00021706099413935315,5.458180558672896,1.0
v,III,19,0.00412415888864771,0.6569675944110565,0.13768115942028986
v,IV,3,0.0006511829824180595,-1.206611041545725,0.021739130434782608
v,VI,28,0.006077707835901888,1.0843121117004781,0.2028985507246377
v,VII,13,0.002821792923811591,0.17003008488740354,0.09420289855072464
v,i,45,0.009767744736270892,1.1287638742713118,0.32608695652173914
v,iv,26,0.005643585847623182,1.691005484284402,0.18840579710144928
v,v,2,0.0004341219882787063,-0.7074473575275771,0.014492753623188406
v,𝄪VI,2,0.0004341219882787063,0.7858191231444812,0.014492753623188406
vi,I,32,0.006945951812459301,0.6778104689363296,0.2119205298013245
vi,II,12,0.002604731929672238,0.3724635603047433,0.07947019867549669
vi,IV,40,0.008682439765574127,1.2936299722423823,0.26490066225165565
vi,V,43,0.009333622747992185,1.4874060937306555,0.2847682119205298
vi,V6,4,0.0008682439765574126,2.4250320837334827,0.026490066225165563
vi,iii,12,0.002604731929672238,0.9311070584212268,0.07947019867549669
vi,iv,6,0.001302365964836119,0.1346422638332555,0.039735099337748346
vi,vi,2,0.0004341219882787063,-0.8874996608430162,0.013245033112582781
vi7,I,23,0.004992402865205123,1.6036485031871146,0.5348837209302325
vi7,IV,9,0.0019535489472541786,1.058054816586027,0.20930232558139536
vi7,V,11,0.002387670935532885,1.3801809719568257,0.2558139534883721
vii,I,4,0.0008682439765574126,2.229354402951527,1.0
♭II,iv,19,0.00412415888864771,1.6994314245984736,0.1919191919191919
♭II,♭II,25,0.005426524853483829,2.462448285118905,0.25252525252525254
♭II,♭III,37,0.008031256783156067,3.3821231149773006,0.37373737373737376
♭II,♭V,1,0.00021706099413935315,1.0155293021825793,0.010101010101010102
♭II,♭VI,17,0.0036900369003690036,2.193319620562872,0.1717171717171717
♭III,IV,8,0.0017364879531148252,0.6239344527174867,0.13793103448275862
♭III,i,3,0.0006511829824180595,-0.7295700855794129,0.05172413793103448
♭III,iv,5,0.0010853049706967658,0.8920630999485055,0.08620689655172414
♭III,♭II,9,0.0019535489472541786,1.9684297796692956,0.15517241379310345
♭III,♭III,2,0.0004341219882787063,0.9919851249753935,0.034482758620689655
♭III,♭VI,31,0.006728890818319948,3.321726223074174,0.5344827586206896
♭IV,i,4,0.0008682439765574126,1.5562078890982516,0.5
♭IV,♭VI,4,0.0008682439765574126,3.272129281934802,0.5
